sample,receptor,insert_locus,donor,delete_start,delete_end,reverse_flag
SAMEA2338715,MGYG000000003_2,110874,MGYG000003084_128,575,1942,True
SAMEA2338715,MGYG000000225_1,122560,MGYG000000564_41,7203,8906,False
SAMEA2338715,MGYG000000225_1,62542,MGYG000000564_41,7204,8906,False
SAMEA2338716,MGYG000004650_169,2657,MGYG000001433_1,820487,822173,True
SAMEA2338716,MGYG000003192_180,215,MGYG000002478_1,46226,4229664,True
SAMEA2338716,MGYG000003287_132,2035,MGYG000000215_4,45110,57001,True
SAMEA2338717,MGYG000000242_2,23923,MGYG000002492_1,1928886,1993521,False
SAMEA2338717,MGYG000002104_1,164414,MGYG000002782_29,11705,13101,True
SAMEA2338717,MGYG000000074_3,33668,MGYG000004658_56,1468,13032,True
SAMEA2338717,MGYG000002007_3,79574,MGYG000000074_2,364279,442123,False
SAMEA2338718,MGYG000002438_1,605035,MGYG000001306_87,8895,61264,True
SAMEA2338718,MGYG000002156_36,10765,MGYG000003593_218,4030,15514,True
SAMEA2338718,MGYG000000217_4,163699,MGYG000004431_3,66674,68444,True
SAMEA2338718,MGYG000000041_29,36750,MGYG000004431_3,66665,68433,False
SAMEA2338718,MGYG000001964_39,17258,MGYG000004431_3,66681,68434,False
SAMEA2338719,MGYG000000653_10,22697,MGYG000004469_1,83842,100309,False
SAMEA2338720,MGYG000000039_16,28875,MGYG000003042_1,512875,514173,True
SAMEA2338720,MGYG000000039_2,221249,MGYG000003042_1,512874,514173,True
SAMEA2338720,MGYG000003656_3,39722,MGYG000000185_8,63084,64841,False
SAMEA2338721,MGYG000004228_12,1328,MGYG000001195_1,155299,164735,True
SAMEA2338721,MGYG000004014_7,3425,MGYG000000540_8,5483,38969,True
SAMEA2338721,MGYG000000370_4,48065,MGYG000002238_1,44264,46357,False
SAMEA2338721,MGYG000002203_4,16832,MGYG000003084_128,567,1924,False
SAMEA2338721,MGYG000003192_180,215,MGYG000002478_1,46226,4229659,True
SAMEA2338722,MGYG000000074_1,453564,MGYG000004006_1,154533,186572,True
SAMEA2338722,MGYG000001378_5,162031,MGYG000001977_266,410,3138,False
SAMEA2338723,MGYG000002247_21,34141,MGYG000000041_1,178338,188687,False
SAMEA2338723,MGYG000000251_3,173866,MGYG000000065_2,48179,87311,False
SAMEA2338724,MGYG000000730_7,10462,MGYG000000574_749,765,2042,True
SAMEA2338724,MGYG000000153_17,12535,MGYG000003684_23,78053,80625,True
SAMEA2338724,MGYG000000730_14,27120,MGYG000000574_749,757,2039,False
SAMEA2338724,MGYG000003374_18,28705,MGYG000002273_81,5958,7204,True
SAMEA2338724,MGYG000004006_4,64785,MGYG000004658_56,1466,13033,True
SAMEA2338724,MGYG000000251_5,36892,MGYG000000202_5,310725,311538,True
SAMEA2338724,MGYG000000730_6,15344,MGYG000000574_749,765,2038,True
SAMEA2338724,MGYG000000730_7,35780,MGYG000000574_749,755,2038,False
SAMEA2338724,MGYG000000730_1,195091,MGYG000000574_749,755,2039,False
SAMEA2338725,MGYG000004544_7,11192,MGYG000003941_14,32862,34475,False
SAMEA2338725,MGYG000003686_18,58188,MGYG000002715_5,10451,11666,False
SAMEA2338725,MGYG000002272_10,91301,MGYG000000022_1,151600,154402,True
SAMEA2338725,MGYG000004544_17,43355,MGYG000003941_14,32865,34475,False
SAMEA2338725,MGYG000002724_5,14899,MGYG000002715_5,10452,11666,True
SAMEA2338725,MGYG000003686_11,68170,MGYG000002715_5,10452,11666,True
SAMEA2338725,MGYG000002330_217,4019,MGYG000000208_7,147723,150308,True
SAMEA2338725,MGYG000002143_28,21004,MGYG000002715_5,10451,11671,False
SAMEA2338725,MGYG000002143_58,4080,MGYG000002715_5,10454,11671,True
SAMEA2338725,MGYG000002724_5,4809,MGYG000002715_5,10452,11666,False
SAMEA2338725,MGYG000002143_25,25464,MGYG000002715_5,10454,11670,True
SAMEA2338725,MGYG000004544_2,75817,MGYG000003941_14,32866,34475,True
SAMEA2338726,MGYG000003686_2,62787,MGYG000000090_7,47966,49611,True
SAMEA2338726,MGYG000002715_14,14477,MGYG000002410_12,508850,554075,False
SAMEA2338727,MGYG000002549_6,819649,MGYG000004003_8,43400,80780,False
SAMEA2338728,MGYG000003664_347,18510,MGYG000001632_43,1051,2787,True
SAMEA2338728,MGYG000004498_3,103143,MGYG000000431_4,76787,88308,False
SAMEA2338728,MGYG000003192_180,214,MGYG000002478_1,46220,4229663,True
SAMEA2338728,MGYG000002530_1,1925504,MGYG000002954_11,48807,78064,False
SAMEA2338728,MGYG000004006_4,64787,MGYG000004658_56,1466,13030,True
SAMEA2338730,MGYG000000003_1,268935,MGYG000001420_1,2029662,2041843,True
SAMEA2338730,MGYG000000574_473,616,MGYG000001866_20,27834,28337,True
SAMEA2338731,MGYG000002720_26,23498,MGYG000001632_43,1075,2799,True
SAMEA2338731,MGYG000000370_3,153628,MGYG000001632_43,1054,2783,False
SAMEA2338731,MGYG000001919_20,20831,MGYG000002410_12,508860,554078,True
SAMEA2338731,MGYG000004872_5,145993,MGYG000004352_1,34125,37251,False
SAMEA2338732,MGYG000001302.1_5,709823,MGYG000003493_290,123,1600,False
SAMEA2338732,MGYG000002478_1,2100028,MGYG000003493_290,126,1599,False
SAMEA2338732,MGYG000002394_6,13924,MGYG000003493_290,123,1600,False
SAMEA2338732,MGYG000004698_93,13769,MGYG000003493_290,126,1600,False
SAMEA2338732,MGYG000001302.1_1,189251,MGYG000003493_290,125,1600,True
SAMEA2338732,MGYG000002394_2,125234,MGYG000003493_290,125,1602,True
SAMEA2338732,MGYG000002394_13,96950,MGYG000003493_290,123,1595,False
SAMEA2338732,MGYG000000128_1,137043,MGYG000003493_290,125,1600,True
SAMEA2338732,MGYG000001302.1_2,188482,MGYG000003493_290,123,1599,False
SAMEA2338732,MGYG000002549_5,555839,MGYG000003493_290,126,1600,True
SAMEA2338732,MGYG000001302.1_2,351359,MGYG000003493_290,123,1600,False
SAMEA2338732,MGYG000001302.1_5,786583,MGYG000003493_290,125,1599,False
SAMEA2338732,MGYG000002007_1,240012,MGYG000003493_290,125,1602,True
SAMEA2338732,MGYG000001302.1_5,195152,MGYG000003493_290,124,1599,False
SAMEA2338732,MGYG000001302.1_5,603654,MGYG000003493_290,126,1599,False
SAMEA2338732,MGYG000001346_15,595134,MGYG000001345_36,402767,425057,True
SAMEA2338732,MGYG000001302.1_5,757790,MGYG000003493_290,126,1600,True
SAMEA2338732,MGYG000001302.1_5,307947,MGYG000003493_290,126,1599,True
SAMEA2338733,MGYG000000067_21,4000,MGYG000001704_1,1274632,1277373,True
SAMEA2338733,MGYG000001687_8,15638,MGYG000001072_40,48256,49905,True
SAMEA2338733,MGYG000001032_322,468,MGYG000001072_40,48255,49906,True
SAMEA2338733,MGYG000003192_180,218,MGYG000002478_1,661766,4229659,True
SAMEA2338733,MGYG000001687_41,19765,MGYG000001072_40,48253,49904,False
SAMEA2338733,MGYG000000105_5,181762,MGYG000001345_36,402764,425056,False
SAMEA2338734,MGYG000000700_109,3641,MGYG000002905_20,32313,33732,False
SAMEA2338734,MGYG000000700_103,2434,MGYG000002905_20,32316,33734,True
SAMEA2338734,MGYG000000700_4,9030,MGYG000002905_20,32317,33734,True
SAMEA2338735,MGYG000001551_11,1781068,MGYG000001345_36,402764,425055,False
SAMEA2338735,MGYG000003681_7,89230,MGYG000003493_290,126,1599,True
SAMEA2338735,MGYG000002478_1,5368281,MGYG000001599_15,12148,14849,True
SAMEA2338735,MGYG000004169_7,184,MGYG000003493_290,126,1600,True
SAMEA2338735,MGYG000004003_51,42341,MGYG000002033_13,83448,86556,False
SAMEA2338735,MGYG000003681_7,108185,MGYG000003493_290,131,1598,False
SAMEA2338735,MGYG000003878_107,5816,MGYG000004055_26,6447,9878,False
SAMEA2338735,MGYG000001378_9,77343,MGYG000004469_1,83846,100307,True
SAMEA2338735,MGYG000002478_1,3346488,MGYG000001599_15,12148,14848,True
SAMEA2338735,MGYG000003681_1,370867,MGYG000003493_290,122,1599,False
SAMEA2338735,MGYG000001292_1,1500360,MGYG000003452_3,113014,114856,True
SAMEA2338735,MGYG000000044_4,211366,MGYG000003493_290,125,1600,True
SAMEA2338735,MGYG000003681_33,11634,MGYG000003493_290,122,1598,False
SAMEA2338735,MGYG000002438_1,2852906,MGYG000004180_77,1532,3142,False
SAMEA2338736,MGYG000000154_1,621160,MGYG000004552_1,20975,29028,True
SAMEA2338736,MGYG000000154_1,1546168,MGYG000000060_1,450582,499057,False
SAMEA2338736,MGYG000001687_3,102329,MGYG000001072_114,14778,16349,True
SAMEA2338736,MGYG000000209_35,1564,MGYG000004586_312,379,2079,True
SAMEA2338737,MGYG000002549_6,819735,MGYG000004003_8,43401,80780,False
SAMEA2338737,MGYG000004639_1,368614,MGYG000001985_2,133115,133802,False
SAMEA2338737,MGYG000004599_157,2184,MGYG000003613_79,249,2621,False
SAMEA2338737,MGYG000001251_21,26049,MGYG000001178_38,127023,128384,False
SAMEA2338737,MGYG000002218_11,20356,MGYG000004676_11,51610,53254,True
SAMEA2338738,MGYG000003351_341,7810,MGYG000003493_290,122,1598,False
SAMEA2338738,MGYG000002218_11,20356,MGYG000004676_11,51610,53254,True
SAMEA2338738,MGYG000000243_35,19169,MGYG000003493_290,126,1602,True
SAMEA2338738,MGYG000001302.1_3,170577,MGYG000003493_290,125,1600,True
SAMEA2338738,MGYG000001306_30,42054,MGYG000003493_290,125,1598,True
SAMEA2338738,MGYG000001306_57,177273,MGYG000003493_290,128,1602,True
SAMEA2338738,MGYG000001302.1_2,42425,MGYG000003493_290,125,1601,True
SAMEA2338738,MGYG000003252_381,7689,MGYG000003493_290,126,1598,False
SAMEA2338738,MGYG000001306_45,4123,MGYG000003493_290,126,1603,True
SAMEA2338738,MGYG000001302.1_5,292559,MGYG000003493_290,122,1598,False
SAMEA2338738,MGYG000001306_57,156082,MGYG000003493_290,116,1598,False
SAMEA2338738,MGYG000001302.1_1,155759,MGYG000003493_290,126,1601,True
SAMEA2338738,MGYG000001302.1_3,553633,MGYG000003493_290,116,1599,False
SAMEA2338738,MGYG000002549_5,548521,MGYG000003493_290,125,1599,True
SAMEA2338738,MGYG000001306_44,12704,MGYG000003493_290,126,1600,True
SAMEA2338738,MGYG000001302.1_5,284995,MGYG000003493_290,122,1593,False
SAMEA2338738,MGYG000001302.1_5,399668,MGYG000003493_290,125,1602,True
SAMEA2338738,MGYG000000696_69,381,MGYG000003493_290,122,1598,False
SAMEA2338738,MGYG000001306_33,16203,MGYG000003493_290,125,1601,True
SAMEA2338738,MGYG000001302.1_5,307953,MGYG000003493_290,115,1600,True
SAMEA2338738,MGYG000003192_180,217,MGYG000002478_1,46220,4229660,True
SAMEA2338738,MGYG000001306_60,120526,MGYG000003493_290,126,1601,True
SAMEA2338738,MGYG000002528_1,1785267,MGYG000001374_1,830276,858611,True
SAMEA2338738,MGYG000001302.1_2,20070,MGYG000003493_290,122,1598,False
SAMEA2338738,MGYG000004468_3,5160,MGYG000003493_290,122,1598,False
SAMEA2338738,MGYG000002121_60,2510,MGYG000003613_174,17211,19632,False
SAMEA2338738,MGYG000001306_60,258717,MGYG000003493_290,122,1599,False
SAMEA2338738,MGYG000001302.1_2,35297,MGYG000003493_290,122,1598,False
SAMEA2338738,MGYG000000243_5,187184,MGYG000003493_290,126,1600,True
SAMEA2338738,MGYG000004468_3,6478,MGYG000003493_290,126,1598,False
SAMEA2338738,MGYG000001306_44,6668,MGYG000003493_290,125,1598,True
SAMEA2338738,MGYG000001313_17,888049,MGYG000003493_290,125,1600,True
SAMEA2338738,MGYG000001302.1_5,709823,MGYG000003493_290,122,1599,False
SAMEA2338738,MGYG000000243_21,9224,MGYG000003493_290,123,1601,True
SAMEA2338738,MGYG000001356_3,162469,MGYG000000043_90,1550,2819,False
SAMEA2338740,MGYG000002993_2,88873,MGYG000000370_3,99132,99824,False
SAMEA2338740,MGYG000002609_22,25557,MGYG000002131_31,2572,4018,False
SAMEA2338740,MGYG000000041_8,119985,MGYG000000141_1,681933,735953,True
SAMEA2338740,MGYG000000730_5,17076,MGYG000000574_749,765,2039,True
SAMEA2338741,MGYG000001763_17,20461,MGYG000001164_6,4200,5876,True
SAMEA2338741,MGYG000001763_12,18879,MGYG000001164_6,4201,5879,True
SAMEA2338741,MGYG000002720_3,111391,MGYG000002156_4,72099,80022,True
SAMEA2338741,MGYG000001166_25,2274,MGYG000001934_52,11878,12686,False
SAMEA2338741,MGYG000001763_2,25119,MGYG000001164_6,4197,5879,False
SAMEA2338741,MGYG000001763_69,10001,MGYG000001164_6,4201,5876,True
SAMEA2338742,MGYG000003192_180,217,MGYG000002478_1,2543727,4229660,True
SAMEA2338742,MGYG000002478_1,944596,MGYG000000105_5,429788,437253,True
SAMEA2338743,MGYG000000201_12,55523,MGYG000000065_2,48197,87318,True
SAMEA2338743,MGYG000001306_30,32511,MGYG000003493_290,125,1600,True
SAMEA2338743,MGYG000001455.1_85,6879,MGYG000003689_6,2374,4047,False
SAMEA2338743,MGYG000002394_24,2580,MGYG000001042_86,11045,52868,False
SAMEA2338743,MGYG000001306_56,20478,MGYG000003493_290,126,1598,False
SAMEA2338743,MGYG000001306_21,44368,MGYG000003493_290,125,1601,True
SAMEA2338743,MGYG000001455.1_97,39280,MGYG000003689_6,2373,4046,False
SAMEA2338743,MGYG000001338_1,746563,MGYG000004481_60,115,1812,False
SAMEA2338743,MGYG000002574_223,1786,MGYG000002556_6,6505,46704,False
SAMEA2338743,MGYG000001306_59,32327,MGYG000003493_290,126,1601,True
SAMEA2338743,MGYG000001306_67,95634,MGYG000003493_290,126,1598,True
SAMEA2338743,MGYG000002394_64,814,MGYG000001345_36,402763,425055,False
SAMEA2338743,MGYG000004123_10,49770,MGYG000004116_8,115323,118054,False
SAMEA2338744,MGYG000000201_8,1516,MGYG000001004_88,5177,7954,False
SAMEA2338744,MGYG000001306_60,214528,MGYG000003493_290,126,1601,True
SAMEA2338744,MGYG000001306_30,32514,MGYG000003493_290,125,1600,True
SAMEA2338744,MGYG000001306_21,44364,MGYG000003493_290,125,1601,True
SAMEA2338744,MGYG000000655_60,11177,MGYG000003493_290,125,1600,True
SAMEA2338744,MGYG000002394_24,2579,MGYG000001042_86,11044,52867,False
SAMEA2338744,MGYG000002574_223,1786,MGYG000002556_6,6505,46702,False
SAMEA2338744,MGYG000001455.1_3,33745,MGYG000003689_6,2377,4046,False
SAMEA2338744,MGYG000001306_59,32323,MGYG000003493_290,125,1604,True
SAMEA2338744,MGYG000000262_18,47309,MGYG000000077_19,78682,79567,False
SAMEA2338744,MGYG000001306_56,20467,MGYG000003493_290,126,1597,False
SAMEA2338744,MGYG000001306_10,108472,MGYG000003493_290,121,1598,False
SAMEA2338744,MGYG000000655_60,9298,MGYG000003493_290,121,1598,False
SAMEA2338744,MGYG000002394_64,820,MGYG000001345_36,402762,425054,False
SAMEA2338744,MGYG000001306_67,95631,MGYG000003493_290,125,1600,True
SAMEA2338745,MGYG000002412_17,285094,MGYG000003493_290,125,1599,True
SAMEA2338745,MGYG000002412_17,8274,MGYG000003493_290,125,1600,True
SAMEA2338745,MGYG000002412_15,1230,MGYG000003493_290,125,1599,True
SAMEA2338745,MGYG000002412_17,489814,MGYG000003493_290,127,1601,True
SAMEA2338745,MGYG000002412_17,122357,MGYG000003493_290,124,1600,False
SAMEA2338745,MGYG000002412_2,43931,MGYG000003493_290,125,1600,True
SAMEA2338745,MGYG000002412_13,252707,MGYG000003493_290,125,1579,True
SAMEA2338745,MGYG000002412_17,547674,MGYG000003493_290,125,1601,True
SAMEA2338745,MGYG000002412_11,134034,MGYG000003493_290,125,1600,True
SAMEA2338745,MGYG000000692_49,307,MGYG000003493_290,124,1600,False
SAMEA2338745,MGYG000002412_17,368746,MGYG000003493_290,125,1599,True
SAMEA2338745,MGYG000002412_14,112671,MGYG000003493_290,124,1601,False
SAMEA2338745,MGYG000002412_17,82164,MGYG000003493_290,126,1601,True
SAMEA2338745,MGYG000004758_4,49091,MGYG000001056_171,1035,2308,False
SAMEA2338745,MGYG000002412_17,679202,MGYG000003493_290,122,1601,True
SAMEA2338745,MGYG000002412_16,91181,MGYG000003493_290,125,1600,True
SAMEA2338747,MGYG000003192_180,215,MGYG000002478_1,46226,4229673,True
SAMEA2338747,MGYG000003681_2,86414,MGYG000001345_36,402762,425054,False
SAMEA2338747,MGYG000000044_6,146631,MGYG000000138_5,196403,237546,False
SAMEA2338747,MGYG000001315_6,41964,MGYG000000687_195,989,2597,True
SAMEA2338748,MGYG000002312_50,82276,MGYG000001338_1,2158125,2160148,False
SAMEA2338748,MGYG000000243_25,37706,MGYG000000806_157,764,2133,True
SAMEA2338748,MGYG000002791_76,2994,MGYG000001493_6,108916,110766,False
SAMEA2338748,MGYG000000243_8,122547,MGYG000000806_157,761,2131,False
SAMEA2338748,MGYG000001378_5,162033,MGYG000001977_266,410,3140,False
SAMEA2338749,MGYG000001173_103,2274,MGYG000000321_81,641,1530,True
SAMEA2338750,MGYG000001375_1,1307294,MGYG000000605_31,15048,16847,False
SAMEA2338750,MGYG000001776_1,32539,MGYG000000887_30,2083,4244,False
SAMEA2338750,MGYG000003214_68,4737,MGYG000000140_6,128503,183621,True
SAMEA2338751,MGYG000001415_1,837478,MGYG000003493_290,119,1602,False
SAMEA2338751,MGYG000004797_3,41314,MGYG000003493_290,119,1597,False
SAMEA2338751,MGYG000001378_14,125375,MGYG000001977_266,412,3142,True
SAMEA2338751,MGYG000004180_24,50849,MGYG000002300_5,18448,21784,True
SAMEA2338751,MGYG000001378_5,162039,MGYG000001977_266,408,3137,False
SAMEA2338751,MGYG000004193_253,850,MGYG000002098_25,5936,26069,True
SAMEA2338752,MGYG000001345_34,501300,MGYG000001977_266,409,3139,False
SAMEA2338752,MGYG000000003_4,83401,MGYG000003084_128,577,1928,True
SAMEA2338753,MGYG000002993_2,88874,MGYG000000370_3,99132,99829,False
SAMEA2338754,MGYG000001599_17,38793,MGYG000003493_290,123,1602,True
SAMEA2338754,MGYG000002773_21,10539,MGYG000001942_94,886,2530,True
SAMEA2338755,MGYG000001378_5,162044,MGYG000001977_266,411,3141,False
SAMEA2338755,MGYG000001379_8,15890,MGYG000001380_17,546,2209,True
SAMEA2338755,MGYG000001380_5,54303,MGYG000001704_1,1523414,1552582,False
SAMEA2338756,MGYG000002007_2,328244,MGYG000000074_2,364280,442127,False
SAMEA2338757,MGYG000002528_1,1785267,MGYG000001374_1,830277,858611,True
SAMEA2338757,MGYG000004600_4,81309,MGYG000004488_60,112,1864,True
SAMEA2338757,MGYG000004196_16,5113,MGYG000004256_4,192934,203311,False
SAMEA2338758,MGYG000004196_16,5123,MGYG000004256_4,192934,203311,False
SAMEA2338758,MGYG000000225_13,8371,MGYG000003017_28,5671,7333,False
SAMEA2338759,MGYG000004196_16,5122,MGYG000004256_4,192933,203310,False
SAMEA2338759,MGYG000002528_1,1785264,MGYG000001374_1,830276,858613,True
SAMEA2338759,MGYG000004600_4,81309,MGYG000004488_60,112,1863,True
SAMEA2338760,MGYG000000457_2,74952,MGYG000003587_26,14972,22449,False
SAMEA2338760,MGYG000004379_18,10383,MGYG000001959_3,148305,149564,False
SAMEA2338760,MGYG000003891_14,24569,MGYG000003214_92,1759,2930,True
SAMEA2338761,MGYG000004180_24,50847,MGYG000002300_5,18457,21786,True
SAMEA2338761,MGYG000000045_12,32667,MGYG000000655_143,823,2581,True
SAMEA2338761,MGYG000003192_180,216,MGYG000002478_1,46220,4229661,True
SAMEA2338762,MGYG000003481_31,23189,MGYG000000421_39,5413,7062,True
SAMEA2338762,MGYG000003481_25,61255,MGYG000000421_39,5392,7073,False
SAMEA2338762,MGYG000000217_44,16763,MGYG000000271_7,90191,91767,True
SAMEA2338763,MGYG000001750_49,18743,MGYG000000043_28,22530,23552,False
SAMEA2338763,MGYG000003481_38,2135,MGYG000003935_33,8769,10626,False
SAMEA2338763,MGYG000001783_20,20324,MGYG000000043_28,22529,23552,True
SAMEA2338764,MGYG000002509_8,62395,MGYG000001062_107,264,2021,False
SAMEA2338764,MGYG000002509_2,118789,MGYG000001062_107,264,2024,True
SAMEA2338764,MGYG000003022_15,14957,MGYG000004694_38,12941,15082,False
SAMEA2338764,MGYG000003096_31,16393,MGYG000001062_107,265,2023,True
SAMEA2338764,MGYG000002509_8,107183,MGYG000001062_107,264,2025,True
SAMEA2338764,MGYG000000602_15,40491,MGYG000001062_107,261,2019,False
SAMEA2338764,MGYG000002509_3,98389,MGYG000001062_107,265,2023,True
SAMEA2338764,MGYG000002509_3,83812,MGYG000001062_107,264,2023,True
SAMEA2338765,MGYG000002492_1,3039808,MGYG000003065_42,3652,5306,False
SAMEA2338765,MGYG000002492_1,1467765,MGYG000003065_42,3654,5308,True
SAMEA2338765,MGYG000001313_18,82415,MGYG000003535_26,88560,89887,True
SAMEA2338765,MGYG000002438_2,1330502,MGYG000001345_36,402758,425056,False
SAMEA2338765,MGYG000001257_350,1304,MGYG000003065_42,3659,5307,False
SAMEA2338765,MGYG000002492_1,1676153,MGYG000003065_42,3654,5307,True
SAMEA2338765,MGYG000002454_1,671914,MGYG000001921_16,40907,44354,True
SAMEA2338765,MGYG000000074_4,55844,MGYG000003084_128,574,1930,False
SAMEA2338765,MGYG000001313_17,909234,MGYG000003535_26,88559,89887,True
SAMEA2338765,MGYG000003374_18,28702,MGYG000002273_81,5958,7207,True
SAMEA2338765,MGYG000002492_1,1687548,MGYG000003065_42,3652,5307,False
SAMEA2338766,MGYG000000022_3,211256,MGYG000002272_3,132068,190671,False
SAMEA2338766,MGYG000000045_4,60170,MGYG000000655_143,818,2585,False
SAMEA2338766,MGYG000000045_12,32663,MGYG000000655_143,823,2584,True
SAMEA2338768,MGYG000001294_4,10103,MGYG000002101_82,8102,10656,True
SAMEA2338768,MGYG000002930_11,16623,MGYG000001345_36,402765,425055,True
SAMEA2338768,MGYG000002371_12,16545,MGYG000000074_2,364280,442114,True
SAMEA2338768,MGYG000000251_1,694978,MGYG000000140_1,159170,160829,False
SAMEA2338768,MGYG000001294_9,168804,MGYG000002101_82,8102,10656,True
SAMEA2338768,MGYG000001294_6,44100,MGYG000002101_82,8099,10656,False
SAMEA2338768,MGYG000000251_18,2280,MGYG000000140_1,159173,160832,True
SAMEA2338768,MGYG000003352_4,14801,MGYG000002101_82,8098,10654,False
SAMEA2338768,MGYG000000262_15,54309,MGYG000000077_19,78686,79566,True
SAMEA2338768,MGYG000002528_1,2127745,MGYG000001005_20,14785,16879,False
SAMEA2338768,MGYG000000262_13,105290,MGYG000000077_19,78685,79567,False
SAMEA2338769,MGYG000001302.1_2,351357,MGYG000003493_290,121,1598,False
SAMEA2338769,MGYG000000243_21,42996,MGYG000003493_290,125,1600,True
SAMEA2338769,MGYG000000243_4,188699,MGYG000003493_290,126,1600,False
SAMEA2338769,MGYG000001302.1_3,71508,MGYG000003493_290,131,1597,False
SAMEA2338769,MGYG000000243_16,15606,MGYG000003493_290,134,1597,False
SAMEA2338769,MGYG000001599_17,48782,MGYG000001345_36,402766,425054,True
SAMEA2338769,MGYG000000243_18,68265,MGYG000003493_290,124,1600,False
SAMEA2338769,MGYG000001302.1_5,16546,MGYG000003493_290,123,1597,False
SAMEA2338769,MGYG000001302.1_3,380683,MGYG000003493_290,126,1600,False
SAMEA2338769,MGYG000000243_5,82452,MGYG000003493_290,121,1600,False
SAMEA2338769,MGYG000004797_2,13089,MGYG000003493_290,126,1597,True
SAMEA2338769,MGYG000001302.1_5,195142,MGYG000003493_290,122,1597,False
SAMEA2338769,MGYG000001302.1_5,709821,MGYG000003493_290,121,1600,False
SAMEA2338769,MGYG000001302.1_5,893525,MGYG000003493_290,121,1597,False
